POPULATION,AREA,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate,OCCUPANCY_Rate
16615,3.1,66,10.7,17.0,10.3,0.9545454545454546
16310,1.4,286,10.7,17.0,10.3,0.8286713286713286
43365,7.6,27,10.7,17.0,10.3,0.37037037037037035
18500,1.5,150,10.7,17.0,10.3,0.8533333333333334
21075,2.2,20,10.7,17.0,10.3,0.95
28345,1.4,83,10.7,17.0,10.3,0.9518072289156626
20840,2.6,41,10.7,17.0,10.3,1.0
16310,1.4,22,10.7,17.0,10.3,1.0
43365,7.6,50,10.7,17.0,10.3,0.96
17955,7.3,16,10.7,17.0,10.3,0.75
15005,2.9,17,10.7,17.0,10.3,0.9411764705882353
17825,0.4,16,10.7,17.0,10.3,0.9375
28345,1.4,61,10.7,17.0,10.3,0.7213114754098361
28345,1.4,29,10.7,17.0,10.3,0.7931034482758621
14685,5.9,42,10.7,17.0,10.3,1.0
10010,0.6,55,10.7,17.0,10.3,0.7090909090909091
17050,3.6,47,10.7,17.0,10.3,1.0
34365,3.7,16,10.7,17.0,10.3,0.0
17050,3.6,204,10.7,17.0,10.3,0.8284313725490197
21000,3.1,88,10.7,17.0,10.3,0.9090909090909091
9855,1.5,16,10.7,17.0,10.3,1.0
11565,1.7,15,10.7,17.0,10.3,0.8666666666666667
13985,1.7,56,10.7,17.0,10.3,0.8214285714285714
13735,1.4,9,10.7,17.0,10.3,0.6666666666666666
25640,9.6,18,10.7,17.0,10.3,0.8888888888888888
26550,6.9,26,10.7,17.0,10.3,0.7307692307692307
28345,1.4,27,10.7,17.0,10.3,0.5185185185185185
16425,4.1,30,10.7,17.0,10.3,0.9666666666666667
17825,0.4,18,10.7,17.0,10.3,1.0
16310,1.4,28,10.7,17.0,10.3,0.8928571428571429
16310,1.4,413,10.7,17.0,10.3,0.6731234866828087
14015,2.6,49,10.7,17.0,10.3,0.8979591836734694
21000,3.1,0,10.7,17.0,10.3,
16310,1.4,54,10.7,17.0,10.3,1.0
16310,1.4,254,10.7,17.0,10.3,0.8818897637795275
14075,1.7,34,10.7,17.0,10.3,1.0
10140,3.4,30,10.7,17.0,10.3,1.0
7790,1.4,40,10.7,17.0,10.3,1.0
29180,2.8,20,10.7,17.0,10.3,0.7
28345,1.4,14,10.7,17.0,10.3,0.6428571428571429
25640,9.6,86,10.7,17.0,10.3,1.058139534883721
18500,1.5,17,10.7,17.0,10.3,0.9411764705882353
29180,2.8,25,10.7,17.0,10.3,0.96
20635,4.6,49,10.7,17.0,10.3,0.9591836734693877
29180,2.8,48,10.7,17.0,10.3,0.0
32790,4.6,37,10.7,17.0,10.3,0.6756756756756757
24775,7.4,45,10.7,17.0,10.3,0.8666666666666667
7790,1.4,753,9.6,18.2,10.3,0.5816733067729084
34635,3.7,48,9.6,18.2,10.3,0.7291666666666666
29180,2.8,76,9.6,18.2,10.3,0.34210526315789475
27870,7.4,352,9.6,18.2,10.3,0.7897727272727273
34650,14.9,12,9.6,18.2,10.3,0.75
26550,9.6,718,9.6,18.2,10.3,0.2298050139275766
21000,3.1,149,9.6,18.2,10.3,0.7986577181208053
16310,1.4,110,9.6,18.2,10.3,0.9
16615,3.1,66,9.6,18.2,10.3,0.9545454545454546
16310,1.4,286,9.6,18.2,10.3,0.8356643356643356
43365,7.6,27,9.6,18.2,10.3,0.37037037037037035
18500,1.5,150,9.6,18.2,10.3,0.84
21075,2.2,20,9.6,18.2,10.3,0.95
28345,1.4,83,9.6,18.2,10.3,0.963855421686747
20840,2.6,41,9.6,18.2,10.3,1.0
16310,1.4,22,9.6,18.2,10.3,1.0
43365,7.6,50,9.6,18.2,10.3,0.96
17955,7.3,16,9.6,18.2,10.3,0.875
15005,2.9,17,9.6,18.2,10.3,0.8235294117647058
17825,0.4,16,9.6,18.2,10.3,0.9375
28345,1.4,61,9.6,18.2,10.3,0.6885245901639344
28345,1.4,29,9.6,18.2,10.3,0.7931034482758621
14685,5.9,42,9.6,18.2,10.3,1.0
10010,0.6,55,9.6,18.2,10.3,0.7090909090909091
17050,3.6,47,9.6,18.2,10.3,1.0
34365,3.7,16,9.6,18.2,10.3,0.0
17050,3.6,204,9.6,18.2,10.3,0.8578431372549019
21000,3.1,88,9.6,18.2,10.3,0.9090909090909091
9855,1.5,16,9.6,18.2,10.3,1.0
11565,1.7,15,9.6,18.2,10.3,0.8666666666666667
13985,1.7,56,9.6,18.2,10.3,0.8035714285714286
13735,1.4,9,9.6,18.2,10.3,0.6666666666666666
25640,9.6,18,9.6,18.2,10.3,0.8888888888888888
26550,6.9,26,9.6,18.2,10.3,0.7307692307692307
28345,1.4,27,9.6,18.2,10.3,0.5185185185185185
16425,4.1,30,9.6,18.2,10.3,0.9333333333333333
17825,0.4,18,9.6,18.2,10.3,1.0
16310,1.4,28,9.6,18.2,10.3,0.9285714285714286
16310,1.4,413,9.6,18.2,10.3,0.6682808716707022
14015,2.6,49,9.6,18.2,10.3,0.8979591836734694
21000,3.1,0,9.6,18.2,10.3,
16310,1.4,54,9.6,18.2,10.3,1.0
16310,1.4,254,9.6,18.2,10.3,0.8858267716535433
14075,1.7,34,9.6,18.2,10.3,1.0
10140,3.4,30,9.6,18.2,10.3,1.0
7790,1.4,40,9.6,18.2,10.3,1.0
29180,2.8,20,9.6,18.2,10.3,0.7
28345,1.4,14,9.6,18.2,10.3,0.6428571428571429
25640,9.6,86,9.6,18.2,10.3,1.058139534883721
18500,1.5,17,9.6,18.2,10.3,0.9411764705882353
29180,2.8,25,9.6,18.2,10.3,0.96
20635,4.6,49,9.6,18.2,10.3,0.9591836734693877
29180,2.8,48,9.6,18.2,10.3,0.0
32790,4.6,37,9.6,18.2,10.3,0.6756756756756757
24775,7.4,45,9.6,18.2,10.3,0.8666666666666667
7790,1.4,753,10.5,19.3,10.3,0.5737051792828686
34635,3.7,48,10.5,19.3,10.3,0.7083333333333334
29180,2.8,76,10.5,19.3,10.3,0.34210526315789475
27870,7.4,352,10.5,19.3,10.3,0.7784090909090909
34650,14.9,12,10.5,19.3,10.3,0.75
26550,9.6,718,10.5,19.3,10.3,0.233983286908078
21000,3.1,149,10.5,19.3,10.3,0.8053691275167785
16310,1.4,110,10.5,19.3,10.3,0.9
16615,3.1,66,10.5,19.3,10.3,0.9545454545454546
16310,1.4,286,10.5,19.3,10.3,0.8356643356643356
43365,7.6,27,10.5,19.3,10.3,0.37037037037037035
18500,1.5,150,10.5,19.3,10.3,0.8666666666666667
21075,2.2,20,10.5,19.3,10.3,0.95
28345,1.4,83,10.5,19.3,10.3,0.9759036144578314
20840,2.6,41,10.5,19.3,10.3,1.0
16310,1.4,22,10.5,19.3,10.3,1.0
43365,7.6,50,10.5,19.3,10.3,0.96
17955,7.3,16,10.5,19.3,10.3,0.9375
15005,2.9,17,10.5,19.3,10.3,0.8235294117647058
17825,0.4,16,10.5,19.3,10.3,0.9375
28345,1.4,61,10.5,19.3,10.3,0.6885245901639344
28345,1.4,29,10.5,19.3,10.3,0.7931034482758621
14685,5.9,42,10.5,19.3,10.3,1.0
10010,0.6,55,10.5,19.3,10.3,0.6909090909090909
17050,3.6,47,10.5,19.3,10.3,1.0
34365,3.7,16,10.5,19.3,10.3,0.0
17050,3.6,204,10.5,19.3,10.3,0.8725490196078431
21000,3.1,88,10.5,19.3,10.3,0.8977272727272727
9855,1.5,16,10.5,19.3,10.3,1.0
11565,1.7,15,10.5,19.3,10.3,0.8
13985,1.7,56,10.5,19.3,10.3,0.8035714285714286
13735,1.4,9,10.5,19.3,10.3,0.6666666666666666
25640,9.6,18,10.5,19.3,10.3,0.8888888888888888
26550,6.9,26,10.5,19.3,10.3,0.7307692307692307
28345,1.4,27,10.5,19.3,10.3,0.5185185185185185
16425,4.1,30,10.5,19.3,10.3,0.9333333333333333
17825,0.4,18,10.5,19.3,10.3,1.0
16310,1.4,28,10.5,19.3,10.3,0.9285714285714286
16310,1.4,413,10.5,19.3,10.3,0.6707021791767555
14015,2.6,49,10.5,19.3,10.3,0.8979591836734694
21000,3.1,0,10.5,19.3,10.3,
16310,1.4,54,10.5,19.3,10.3,1.0
16310,1.4,254,10.5,19.3,10.3,0.8582677165354331
14075,1.7,34,10.5,19.3,10.3,0.9705882352941176
10140,3.4,30,10.5,19.3,10.3,1.0
7790,1.4,40,10.5,19.3,10.3,1.0
29180,2.8,20,10.5,19.3,10.3,0.7
28345,1.4,14,10.5,19.3,10.3,0.7142857142857143
25640,9.6,86,10.5,19.3,10.3,1.058139534883721
18500,1.5,17,10.5,19.3,10.3,1.0
29180,2.8,25,10.5,19.3,10.3,0.96
20635,4.6,49,10.5,19.3,10.3,0.9591836734693877
29180,2.8,48,10.5,19.3,10.3,0.0
32790,4.6,37,10.5,19.3,10.3,0.7027027027027027
24775,7.4,45,10.5,19.3,10.3,0.8666666666666667
7790,1.4,753,8.5,19.1,10.3,0.5657370517928287
34635,3.7,48,8.5,19.1,10.3,0.7083333333333334
29180,2.8,76,8.5,19.1,10.3,0.34210526315789475
27870,7.4,352,8.5,19.1,10.3,0.7755681818181818
34650,14.9,12,8.5,19.1,10.3,0.75
26550,9.6,718,8.5,19.1,10.3,0.23119777158774374
21000,3.1,149,8.5,19.1,10.3,0.8053691275167785
16310,1.4,110,8.5,19.1,10.3,0.9
16615,3.1,66,8.5,19.1,10.3,0.9545454545454546
16310,1.4,286,8.5,19.1,10.3,0.8356643356643356
43365,7.6,27,8.5,19.1,10.3,0.37037037037037035
18500,1.5,150,8.5,19.1,10.3,0.8733333333333333
21075,2.2,20,8.5,19.1,10.3,0.95
28345,1.4,83,8.5,19.1,10.3,0.9879518072289156
20840,2.6,41,8.5,19.1,10.3,1.0
16310,1.4,22,8.5,19.1,10.3,1.0
43365,7.6,50,8.5,19.1,10.3,0.96
17955,7.3,16,8.5,19.1,10.3,1.0
15005,2.9,17,8.5,19.1,10.3,0.8823529411764706
17825,0.4,16,8.5,19.1,10.3,0.9375
28345,1.4,61,8.5,19.1,10.3,0.6885245901639344
28345,1.4,29,8.5,19.1,10.3,0.7931034482758621
14685,5.9,42,8.5,19.1,10.3,1.0
10010,0.6,55,8.5,19.1,10.3,0.6727272727272727
17050,3.6,47,8.5,19.1,10.3,1.0
34365,3.7,16,8.5,19.1,10.3,0.0
17050,3.6,204,8.5,19.1,10.3,0.8970588235294118
21000,3.1,88,8.5,19.1,10.3,0.8977272727272727
9855,1.5,16,8.5,19.1,10.3,1.0
11565,1.7,15,8.5,19.1,10.3,0.8666666666666667
13985,1.7,56,8.5,19.1,10.3,0.8214285714285714
13735,1.4,9,8.5,19.1,10.3,0.6666666666666666
25640,9.6,18,8.5,19.1,10.3,0.8888888888888888
26550,6.9,26,8.5,19.1,10.3,0.7307692307692307
28345,1.4,27,8.5,19.1,10.3,0.5185185185185185
16425,4.1,30,8.5,19.1,10.3,0.9333333333333333
17825,0.4,18,8.5,19.1,10.3,1.0
16310,1.4,28,8.5,19.1,10.3,0.7857142857142857
16310,1.4,413,8.5,19.1,10.3,0.6707021791767555
14015,2.6,49,8.5,19.1,10.3,0.8979591836734694
21000,3.1,0,8.5,19.1,10.3,
16310,1.4,54,8.5,19.1,10.3,1.0
16310,1.4,254,8.5,19.1,10.3,0.8818897637795275
14075,1.7,34,8.5,19.1,10.3,1.0
10140,3.4,30,8.5,19.1,10.3,1.0
7790,1.4,40,8.5,19.1,10.3,1.0
29180,2.8,20,8.5,19.1,10.3,0.7
28345,1.4,14,8.5,19.1,10.3,0.7857142857142857
25640,9.6,86,8.5,19.1,10.3,1.058139534883721
18500,1.5,17,8.5,19.1,10.3,0.9411764705882353
29180,2.8,25,8.5,19.1,10.3,0.96
20635,4.6,49,8.5,19.1,10.3,0.9591836734693877
29180,2.8,48,8.5,19.1,10.3,0.0
32790,4.6,37,8.5,19.1,10.3,0.7027027027027027
24775,7.4,45,8.5,19.1,10.3,0.8444444444444444
7790,1.4,745,10.0,20.0,10.3,0.5704697986577181
34635,3.7,48,10.0,20.0,10.3,0.7291666666666666
29180,2.8,76,10.0,20.0,10.3,0.35526315789473684
27870,7.4,352,10.0,20.0,10.3,0.8068181818181818
34650,14.9,12,10.0,20.0,10.3,0.6666666666666666
26550,9.6,718,10.0,20.0,10.3,0.23119777158774374
21000,3.1,149,10.0,20.0,10.3,0.8053691275167785
16310,1.4,110,10.0,20.0,10.3,0.9
16615,3.1,66,10.0,20.0,10.3,0.9393939393939394
16310,1.4,286,10.0,20.0,10.3,0.8356643356643356
43365,7.6,27,10.0,20.0,10.3,0.2962962962962963
18500,1.5,150,10.0,20.0,10.3,0.8733333333333333
21075,2.2,20,10.0,20.0,10.3,1.0
28345,1.4,83,10.0,20.0,10.3,0.9879518072289156
20840,2.6,41,10.0,20.0,10.3,1.0
16310,1.4,22,10.0,20.0,10.3,1.0
43365,7.6,50,10.0,20.0,10.3,0.94
17955,7.3,16,10.0,20.0,10.3,0.875
15005,2.9,17,10.0,20.0,10.3,0.7058823529411765
17825,0.4,16,10.0,20.0,10.3,0.9375
28345,1.4,61,10.0,20.0,10.3,0.6721311475409836
28345,1.4,29,10.0,20.0,10.3,0.7586206896551724
14685,5.9,42,10.0,20.0,10.3,1.0
10010,0.6,55,10.0,20.0,10.3,0.6727272727272727
17050,3.6,47,10.0,20.0,10.3,1.0
34365,3.7,16,10.0,20.0,10.3,0.0
17050,3.6,204,10.0,20.0,10.3,0.9117647058823529
21000,3.1,88,10.0,20.0,10.3,0.8977272727272727
9855,1.5,16,10.0,20.0,10.3,1.0
11565,1.7,15,10.0,20.0,10.3,0.8666666666666667
13985,1.7,51,10.0,20.0,10.3,0.8823529411764706
13735,1.4,9,10.0,20.0,10.3,0.6666666666666666
25640,9.6,18,10.0,20.0,10.3,0.8888888888888888
26550,6.9,26,10.0,20.0,10.3,0.7307692307692307
28345,1.4,27,10.0,20.0,10.3,0.5185185185185185
16425,4.1,30,10.0,20.0,10.3,0.9
17825,0.4,18,10.0,20.0,10.3,1.0
16310,1.4,28,10.0,20.0,10.3,0.9285714285714286
16310,1.4,413,10.0,20.0,10.3,0.6658595641646489
14015,2.6,49,10.0,20.0,10.3,0.8571428571428571
21000,3.1,0,10.0,20.0,10.3,
16310,1.4,54,10.0,20.0,10.3,0.9629629629629629
16310,1.4,254,10.0,20.0,10.3,0.889763779527559
14075,1.7,34,10.0,20.0,10.3,1.0
10140,3.4,30,10.0,20.0,10.3,1.0
7790,1.4,40,10.0,20.0,10.3,1.0
29180,2.8,20,10.0,20.0,10.3,0.7
28345,1.4,14,10.0,20.0,10.3,0.8571428571428571
25640,9.6,86,10.0,20.0,10.3,1.058139534883721
18500,1.5,17,10.0,20.0,10.3,1.0
29180,2.8,25,10.0,20.0,10.3,0.96
20635,4.6,49,10.0,20.0,10.3,0.9387755102040817
29180,2.8,48,10.0,20.0,10.3,0.0
32790,4.6,37,10.0,20.0,10.3,0.7297297297297297
24775,7.4,45,10.0,20.0,10.3,0.8444444444444444
7790,1.4,701,10.3,21.6,10.3,0.6062767475035663
34635,3.7,48,10.3,21.6,10.3,0.7916666666666666
29180,2.8,76,10.3,21.6,10.3,0.35526315789473684
27870,7.4,352,10.3,21.6,10.3,0.8068181818181818
34650,14.9,12,10.3,21.6,10.3,0.6666666666666666
26550,9.6,718,10.3,21.6,10.3,0.22841225626740946
21000,3.1,149,10.3,21.6,10.3,0.7986577181208053
16310,1.4,110,10.3,21.6,10.3,0.9
16615,3.1,66,10.3,21.6,10.3,0.9090909090909091
16310,1.4,286,10.3,21.6,10.3,0.8321678321678322
43365,7.6,27,10.3,21.6,10.3,0.2962962962962963
18500,1.5,150,10.3,21.6,10.3,0.8733333333333333
21075,2.2,20,10.3,21.6,10.3,1.0
28345,1.4,83,10.3,21.6,10.3,0.9518072289156626
20840,2.6,41,10.3,21.6,10.3,1.0
16310,1.4,22,10.3,21.6,10.3,1.0
43365,7.6,50,10.3,21.6,10.3,0.96
17955,7.3,16,10.3,21.6,10.3,1.0
15005,2.9,17,10.3,21.6,10.3,0.8823529411764706
17825,0.4,16,10.3,21.6,10.3,0.9375
28345,1.4,61,10.3,21.6,10.3,0.6885245901639344
28345,1.4,29,10.3,21.6,10.3,0.7586206896551724
14685,5.9,42,10.3,21.6,10.3,1.0
10010,0.6,55,10.3,21.6,10.3,0.7090909090909091
17050,3.6,47,10.3,21.6,10.3,0.9787234042553191
34365,3.7,16,10.3,21.6,10.3,0.0
17050,3.6,204,10.3,21.6,10.3,0.9215686274509803
21000,3.1,88,10.3,21.6,10.3,0.8977272727272727
9855,1.5,16,10.3,21.6,10.3,1.0
11565,1.7,15,10.3,21.6,10.3,0.8666666666666667
13985,1.7,51,10.3,21.6,10.3,0.8823529411764706
13735,1.4,9,10.3,21.6,10.3,0.6666666666666666
25640,9.6,18,10.3,21.6,10.3,0.8888888888888888
26550,6.9,26,10.3,21.6,10.3,0.7307692307692307
28345,1.4,27,10.3,21.6,10.3,0.5185185185185185
16425,4.1,30,10.3,21.6,10.3,0.9
17825,0.4,18,10.3,21.6,10.3,1.0
16310,1.4,28,10.3,21.6,10.3,0.9642857142857143
16310,1.4,413,10.3,21.6,10.3,0.6537530266343826
14015,2.6,49,10.3,21.6,10.3,0.8571428571428571
21000,3.1,0,10.3,21.6,10.3,
16310,1.4,54,10.3,21.6,10.3,0.9814814814814815
16310,1.4,254,10.3,21.6,10.3,0.889763779527559
14075,1.7,34,10.3,21.6,10.3,0.9705882352941176
10140,3.4,30,10.3,21.6,10.3,1.0
7790,1.4,40,10.3,21.6,10.3,1.0
29180,2.8,20,10.3,21.6,10.3,0.7
28345,1.4,14,10.3,21.6,10.3,0.8571428571428571
25640,9.6,86,10.3,21.6,10.3,1.058139534883721
18500,1.5,17,10.3,21.6,10.3,0.9411764705882353
29180,2.8,25,10.3,21.6,10.3,0.96
20635,4.6,49,10.3,21.6,10.3,0.9387755102040817
29180,2.8,48,10.3,21.6,10.3,0.0
32790,4.6,37,10.3,21.6,10.3,0.7027027027027027
24775,7.4,45,10.3,21.6,10.3,0.8444444444444444
7790,1.4,701,6.6,18.3,10.3,0.5905848787446505
34635,3.7,48,6.6,18.3,10.3,0.8541666666666666
29180,2.8,76,6.6,18.3,10.3,0.35526315789473684
27870,7.4,352,6.6,18.3,10.3,0.7954545454545454
34650,14.9,12,6.6,18.3,10.3,0.6666666666666666
26550,9.6,718,6.6,18.3,10.3,0.2214484679665738
21000,3.1,149,6.6,18.3,10.3,0.7986577181208053
16310,1.4,110,6.6,18.3,10.3,0.9
16615,3.1,66,6.6,18.3,10.3,0.9090909090909091
16310,1.4,286,6.6,18.3,10.3,0.8356643356643356
43365,7.6,27,6.6,18.3,10.3,0.2962962962962963
18500,1.5,150,6.6,18.3,10.3,0.8666666666666667
21075,2.2,20,6.6,18.3,10.3,1.0
28345,1.4,83,6.6,18.3,10.3,0.9879518072289156
20840,2.6,41,6.6,18.3,10.3,1.0
16310,1.4,22,6.6,18.3,10.3,1.0
43365,7.6,50,6.6,18.3,10.3,0.96
17955,7.3,16,6.6,18.3,10.3,1.0
15005,2.9,17,6.6,18.3,10.3,0.9411764705882353
17825,0.4,16,6.6,18.3,10.3,0.9375
28345,1.4,61,6.6,18.3,10.3,0.6721311475409836
28345,1.4,29,6.6,18.3,10.3,0.7586206896551724
14685,5.9,42,6.6,18.3,10.3,1.0
10010,0.6,55,6.6,18.3,10.3,0.6909090909090909
17050,3.6,47,6.6,18.3,10.3,0.9787234042553191
34365,3.7,16,6.6,18.3,10.3,0.0
17050,3.6,204,6.6,18.3,10.3,0.9166666666666666
21000,3.1,88,6.6,18.3,10.3,0.8977272727272727
9855,1.5,16,6.6,18.3,10.3,1.0
11565,1.7,15,6.6,18.3,10.3,0.8666666666666667
13985,1.7,51,6.6,18.3,10.3,0.9215686274509803
13735,1.4,9,6.6,18.3,10.3,0.6666666666666666
25640,9.6,18,6.6,18.3,10.3,0.8888888888888888
26550,6.9,26,6.6,18.3,10.3,0.7307692307692307
28345,1.4,27,6.6,18.3,10.3,0.5185185185185185
16425,4.1,30,6.6,18.3,10.3,0.8666666666666667
17825,0.4,18,6.6,18.3,10.3,1.0
16310,1.4,28,6.6,18.3,10.3,0.9642857142857143
16310,1.4,413,6.6,18.3,10.3,0.6513317191283293
14015,2.6,49,6.6,18.3,10.3,0.8571428571428571
21000,3.1,0,6.6,18.3,10.3,
16310,1.4,54,6.6,18.3,10.3,0.9814814814814815
16310,1.4,254,6.6,18.3,10.3,0.889763779527559
14075,1.7,34,6.6,18.3,10.3,1.0
10140,3.4,30,6.6,18.3,10.3,1.0
7790,1.4,40,6.6,18.3,10.3,1.0
29180,2.8,20,6.6,18.3,10.3,0.7
28345,1.4,14,6.6,18.3,10.3,0.8571428571428571
25640,9.6,86,6.6,18.3,10.3,1.058139534883721
18500,1.5,17,6.6,18.3,10.3,0.9411764705882353
29180,2.8,25,6.6,18.3,10.3,1.0
20635,4.6,49,6.6,18.3,10.3,0.9387755102040817
29180,2.8,48,6.6,18.3,10.3,0.0
32790,4.6,37,6.6,18.3,10.3,0.7297297297297297
24775,7.4,45,6.6,18.3,10.3,0.8444444444444444
7790,1.4,701,5.1,9.4,10.3,0.5948644793152639
34635,3.7,48,5.1,9.4,10.3,0.7916666666666666
29180,2.8,76,5.1,9.4,10.3,0.35526315789473684
27870,7.4,352,5.1,9.4,10.3,0.7840909090909091
34650,14.9,12,5.1,9.4,10.3,0.8333333333333334
26550,9.6,718,5.1,9.4,10.3,0.2214484679665738
21000,3.1,149,5.1,9.4,10.3,0.8053691275167785
16310,1.4,110,5.1,9.4,10.3,0.9
16615,3.1,66,5.1,9.4,10.3,0.9090909090909091
16310,1.4,286,5.1,9.4,10.3,0.8356643356643356
43365,7.6,27,5.1,9.4,10.3,0.2962962962962963
18500,1.5,150,5.1,9.4,10.3,0.8533333333333334
21075,2.2,20,5.1,9.4,10.3,1.0
28345,1.4,83,5.1,9.4,10.3,0.9879518072289156
20840,2.6,41,5.1,9.4,10.3,1.0
16310,1.4,22,5.1,9.4,10.3,0.9545454545454546
43365,7.6,50,5.1,9.4,10.3,0.98
17955,7.3,16,5.1,9.4,10.3,0.9375
15005,2.9,17,5.1,9.4,10.3,0.9411764705882353
17825,0.4,16,5.1,9.4,10.3,0.9375
28345,1.4,61,5.1,9.4,10.3,0.6721311475409836
28345,1.4,29,5.1,9.4,10.3,0.7586206896551724
14685,5.9,42,5.1,9.4,10.3,1.0
10010,0.6,55,5.1,9.4,10.3,0.6909090909090909
17050,3.6,47,5.1,9.4,10.3,0.9787234042553191
34365,3.7,16,5.1,9.4,10.3,0.0
17050,3.6,204,5.1,9.4,10.3,0.8823529411764706
21000,3.1,88,5.1,9.4,10.3,0.8977272727272727
9855,1.5,16,5.1,9.4,10.3,1.0
11565,1.7,15,5.1,9.4,10.3,0.8666666666666667
13985,1.7,51,5.1,9.4,10.3,0.9215686274509803
13735,1.4,9,5.1,9.4,10.3,0.6666666666666666
25640,9.6,18,5.1,9.4,10.3,0.8888888888888888
26550,6.9,26,5.1,9.4,10.3,0.7307692307692307
28345,1.4,27,5.1,9.4,10.3,0.5185185185185185
16425,4.1,30,5.1,9.4,10.3,0.8666666666666667
17825,0.4,18,5.1,9.4,10.3,1.0
16310,1.4,28,5.1,9.4,10.3,0.9285714285714286
16310,1.4,413,5.1,9.4,10.3,0.6561743341404358
14015,2.6,49,5.1,9.4,10.3,0.8775510204081632
21000,3.1,0,5.1,9.4,10.3,
16310,1.4,54,5.1,9.4,10.3,0.9814814814814815
16310,1.4,254,5.1,9.4,10.3,0.8937007874015748
14075,1.7,34,5.1,9.4,10.3,1.0
10140,3.4,30,5.1,9.4,10.3,0.9666666666666667
7790,1.4,40,5.1,9.4,10.3,1.0
29180,2.8,20,5.1,9.4,10.3,0.7
28345,1.4,14,5.1,9.4,10.3,0.8571428571428571
25640,9.6,86,5.1,9.4,10.3,1.058139534883721
18500,1.5,17,5.1,9.4,10.3,1.0
29180,2.8,25,5.1,9.4,10.3,1.0
20635,4.6,49,5.1,9.4,10.3,0.9591836734693877
29180,2.8,48,5.1,9.4,10.3,0.0
32790,4.6,37,5.1,9.4,10.3,0.7297297297297297
24775,7.4,45,5.1,9.4,10.3,0.8444444444444444
7790,1.4,701,5.0,9.6,10.3,0.5763195435092725
34635,3.7,48,5.0,9.6,10.3,0.75
29180,2.8,76,5.0,9.6,10.3,0.35526315789473684
27870,7.4,352,5.0,9.6,10.3,0.7556818181818182
34650,14.9,12,5.0,9.6,10.3,0.75
26550,9.6,718,5.0,9.6,10.3,0.21866295264623956
21000,3.1,149,5.0,9.6,10.3,0.8053691275167785
16310,1.4,110,5.0,9.6,10.3,0.9
16615,3.1,66,5.0,9.6,10.3,0.9090909090909091
16310,1.4,286,5.0,9.6,10.3,0.8321678321678322
43365,7.6,27,5.0,9.6,10.3,0.2962962962962963
18500,1.5,150,5.0,9.6,10.3,0.8466666666666667
21075,2.2,20,5.0,9.6,10.3,1.0
28345,1.4,83,5.0,9.6,10.3,0.9879518072289156
20840,2.6,41,5.0,9.6,10.3,1.0
16310,1.4,22,5.0,9.6,10.3,0.9545454545454546
43365,7.6,50,5.0,9.6,10.3,0.96
17955,7.3,16,5.0,9.6,10.3,0.9375
15005,2.9,17,5.0,9.6,10.3,0.8823529411764706
17825,0.4,16,5.0,9.6,10.3,0.9375
28345,1.4,61,5.0,9.6,10.3,0.6721311475409836
28345,1.4,29,5.0,9.6,10.3,0.7586206896551724
14685,5.9,42,5.0,9.6,10.3,1.0
10010,0.6,55,5.0,9.6,10.3,0.6909090909090909
17050,3.6,47,5.0,9.6,10.3,0.9787234042553191
34365,3.7,16,5.0,9.6,10.3,0.0
17050,3.6,204,5.0,9.6,10.3,0.8725490196078431
21000,3.1,88,5.0,9.6,10.3,0.8977272727272727
9855,1.5,16,5.0,9.6,10.3,1.0
11565,1.7,15,5.0,9.6,10.3,0.8666666666666667
13985,1.7,51,5.0,9.6,10.3,0.9215686274509803
13735,1.4,9,5.0,9.6,10.3,0.6666666666666666
25640,9.6,18,5.0,9.6,10.3,0.8888888888888888
26550,6.9,26,5.0,9.6,10.3,0.7307692307692307
28345,1.4,27,5.0,9.6,10.3,0.5185185185185185
16425,4.1,30,5.0,9.6,10.3,0.8666666666666667
17825,0.4,18,5.0,9.6,10.3,1.0
16310,1.4,28,5.0,9.6,10.3,0.9642857142857143
16310,1.4,413,5.0,9.6,10.3,0.6561743341404358
14015,2.6,49,5.0,9.6,10.3,0.8775510204081632
21000,3.1,0,5.0,9.6,10.3,
16310,1.4,54,5.0,9.6,10.3,1.0
16310,1.4,254,5.0,9.6,10.3,0.9015748031496063
14075,1.7,34,5.0,9.6,10.3,1.0
10140,3.4,30,5.0,9.6,10.3,0.9333333333333333
7790,1.4,40,5.0,9.6,10.3,1.0
29180,2.8,20,5.0,9.6,10.3,0.7
28345,1.4,14,5.0,9.6,10.3,1.0
25640,9.6,86,5.0,9.6,10.3,1.058139534883721
18500,1.5,17,5.0,9.6,10.3,1.0
29180,2.8,25,5.0,9.6,10.3,1.0
20635,4.6,49,5.0,9.6,10.3,0.9591836734693877
29180,2.8,48,5.0,9.6,10.3,0.0
32790,4.6,37,5.0,9.6,10.3,0.7027027027027027
24775,7.4,45,5.0,9.6,10.3,0.8444444444444444
7790,1.4,701,2.9,8.1,10.3,0.5649072753209701
34635,3.7,48,2.9,8.1,10.3,0.7708333333333334
29180,2.8,76,2.9,8.1,10.3,0.35526315789473684
27870,7.4,352,2.9,8.1,10.3,0.7613636363636364
34650,14.9,12,2.9,8.1,10.3,0.6666666666666666
26550,9.6,718,2.9,8.1,10.3,0.21866295264623956
21000,3.1,149,2.9,8.1,10.3,0.7986577181208053
16310,1.4,110,2.9,8.1,10.3,0.9
